"bionet_name","species_code","original_source","trait_code","norm_value","best","lower","upper","raw_value","notes"
"Stellaria pungens","2008","Wark 1997","repr3",NA,2,NA,NA,"First flowering, F2",NA
"Stellaria media","2006","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Stellaria media","2006","Wark 1997","repr3",NA,2,NA,NA,"First flowering, F2",NA
"Viola hederacea","6272","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Viola hederacea","6272","Wark 1997","repr3",NA,1,NA,NA,"First flowering, F1",NA
"Viola cleistogamoides","9499","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Viola cleistogamoides","9499","Wark 1997","repr3",NA,1,NA,NA,"First flowering, F1",NA
"Wahlenbergia gracilenta","1933","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Wahlenbergia gracilenta","1933","Wark 1997","repr3",NA,1,NA,NA,"First flowering, F1",NA
"Wahlenbergia stricta","1938","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Wahlenbergia stricta","1938","Wark 1997","repr3",NA,1,NA,NA,"First flowering, F1",NA
"Billardiera scandens","4671","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Billardiera scandens","4671","Wark 1997","repr3",NA,2,NA,NA,"First flowering, F2",NA
"Cassytha glabella","3467","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Cassytha glabella","3467","Wark 1997","repr3",NA,2,NA,NA,"First flowering, F2",NA
"Cassytha melantha","3468","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Cassytha melantha","3468","Wark 1997","repr3",NA,2,NA,NA,"First flowering, F2",NA
"Clematis aristata","5493","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Comesperma volubile","5257","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Comesperma volubile","5257","Wark 1997","repr3",NA,1,NA,NA,"First flowering, F1",NA
"Glycine clandestina","2860","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Glycine clandestina","2860","Wark 1997","repr3",NA,2,NA,NA,"First flowering, F2",NA
"Kennedia prostrata","2896","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Kennedia prostrata","2896","Wark 1997","repr3",NA,1,NA,NA,"First flowering, F1",NA
"Eucalyptus baxteri","4053","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Eucalyptus baxteri","4053","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Eucalyptus cypellocarpa","4075","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Eucalyptus globulus","4098","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Eucalyptus obliqua","4140","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Eucalyptus obliqua","4140","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Eucalyptus ovata","4146","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Eucalyptus tricarpa","9304","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Eucalyptus tricarpa","9304","Wark 1997","repr3a",NA,3,NA,NA,"First flowering, F3",NA
"Eucalyptus viminalis","4197","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Acacia melanoxylon","3824","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Exocarpos cupressiformis","5860","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Adiantum aethiopicum","7997","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Adiantum aethiopicum","7997","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Blechnum cartilagineum","8052","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Blechnum cartilagineum","8052","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Blechnum nudum","8058","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Cyathea australis","8074","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Cyathea australis","8074","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Gleichenia microphylla","6708","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Gleichenia microphylla","6708","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Hymenophyllum cupressiforme","8107","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Hypolepis rugosula","7653","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Hypolepis rugosula","7653","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Pteridium esculentum","6403","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Pteridium esculentum","6403","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Todea barbara","8151","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Todea barbara","8151","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Anthoxanthum odoratum","4750","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Anthoxanthum odoratum","4750","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Austrostipa rudis","10396","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Austrostipa rudis","10396","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Austrostipa semibarbata","10394","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Austrostipa semibarbata","10394","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Deyeuxia densa","13423","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Deyeuxia densa","13423","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Deyeuxia quadriseta","4891","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Deyeuxia quadriseta","4891","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Dichelachne rara","4899","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Dichelachne rara","4899","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Holcus lanatus","5005","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Holcus lanatus","5005","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Microlaena stipoides","5037","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Microlaena stipoides","5037","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Tetrarrhena juncea","5217","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Tetrarrhena juncea","5217","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Poa sieberiana","5141","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Poa sieberiana","5141","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Poa tenera","5142","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Poa tenera","5142","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Acrotriche serrulata","2583","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Acrotriche serrulata","2583","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Astroloma humifusum","2584","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Astroloma humifusum","2584","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Bursaria spinosa","4674","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Bursaria spinosa","4674","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Coprosma quadrifida","5675","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Hibbertia riparia","2545","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Hibbertia riparia","2545","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Lissanthe strigosa","2642","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Lissanthe strigosa","2642","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Lomatia ilicifolia","5443","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Lomatia ilicifolia","5443","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Melaleuca squarrosa","4263","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Melaleuca squarrosa","4263","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Olearia argophylla","1580","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Olearia argophylla","1580","Wark 1997","repr3a",NA,3,NA,NA,"First flowering, F3",NA
"Brunonia australis","1863","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Brunonia australis","1863","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Goodenia lanata","13799","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Goodenia lanata","13799","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Helichrysum leucopsideum","1494","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Helichrysum leucopsideum","1494","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Lagenifera stipitata","1551","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Lagenifera stipitata","1551","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Leptorhynchos squamatus","1557","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Leptorhynchos squamatus","1557","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Oxalis corniculata","4613","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Oxalis corniculata","4613","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Pelargonium australe","3157","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Pelargonium australe","3157","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Plantago varia","4705","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Plantago varia","4705","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Sonchus oleraceus","1690","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Sonchus oleraceus","1690","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Veronica calycina","6003","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Veronica calycina","6003","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Veronica derwentiana","14262","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Veronica derwentiana","14262","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Gahnia radula","2441","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Gahnia radula","2441","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Gahnia sieberiana","2442","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Gahnia sieberiana","2442","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Isolepis hystrix","2453","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Isolepis hystrix","2453","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Isolepis marginata","2455","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Isolepis marginata","2455","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Juncus pauciflorus","3339","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Juncus pauciflorus","3339","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Juncus planifolius","3340","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Juncus planifolius","3340","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Lepidosperma elatius","8379","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Lepidosperma elatius","8379","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Luzula meridionalis","3359","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Luzula meridionalis","3359","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Schoenus apogon","2491","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Schoenus apogon","2491","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Acianthus caudatus","4351","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Acianthus caudatus","4351","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Acianthus pusillus","9088","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Acianthus pusillus","9088","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Caladenia cardiochila","12289","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Caladenia cardiochila","12289","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Caladenia catenata","6703","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Caladenia catenata","6703","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Caladenia tentaculata","9593","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Caladenia tentaculata","9593","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Cyrtostylis reniformis","6889","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Cyrtostylis reniformis","6889","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Dipodium punctatum","7887","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Dipodium punctatum","7887","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Eriochilus cucullatus","4460","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Eriochilus cucullatus","4460","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Prasophyllum odoratum","4516","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Prasophyllum odoratum","4516","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Pterostylis longifolia","4559","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Pterostylis longifolia","4559","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Pterostylis nutans","4562","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Pterostylis nutans","4562","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Pterostylis nana","4561","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Pterostylis nana","4561","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Pterostylis parviflora","4566","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Pterostylis parviflora","4566","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Thelymitra flexuosa","4595","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Thelymitra flexuosa","4595","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Thelymitra pauciflora","4602","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Thelymitra pauciflora","4602","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Thelymitra rubra","10277","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Thelymitra rubra","10277","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Burchardia umbellata","3533","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Burchardia umbellata","3533","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Dianella revoluta","3542","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Dianella revoluta","3542","Wark 1997","repr3a",NA,2,NA,NA,"First flowering, F2",NA
"Lomandra filiformis","6302","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Lomandra filiformis","6302","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Thysanotus juncifolius","3572","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Thysanotus juncifolius","3572","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Thysanotus tuberosus","3574","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Thysanotus tuberosus","3574","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Thysanotus patersonii","3573","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Thysanotus patersonii","3573","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Lobelia gibbosa","1917","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Lobelia gibbosa","1917","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Amyema pendula","3607","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Lachnagrostis filiformis","11388","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Lachnagrostis filiformis","11388","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Rytidosperma indutum","14310","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Rytidosperma indutum","14310","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Rytidosperma pilosum","14316","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Rytidosperma pilosum","14316","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Rytidosperma setaceum","14322","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Rytidosperma setaceum","14322","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Rytidosperma pallidum","14314","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Rytidosperma pallidum","14314","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Rytidosperma semiannulare","14321","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Rytidosperma semiannulare","14321","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Carduus tenuiflorus","1355","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Carduus tenuiflorus","1355","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Hackelia suaveolens","14935","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Hackelia suaveolens","14935","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Coronidium scorpioides","13836","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Coronidium scorpioides","13836","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Lagenophora gracilis","11959","Wark 1997","surv1","Most",NA,NA,NA,"Regeneration strategy, FRR",NA
"Lagenophora gracilis","11959","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Isolepis inundata","2454","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Isolepis inundata","2454","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Caesia parviflora","3535","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Caesia parviflora","3535","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Lomandra longifolia","6308","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Lomandra longifolia","6308","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Drosera auriculata","2556","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Drosera auriculata","2556","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Drosera peltata","2559","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Drosera peltata","2559","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Hypochaeris radicata","8788","Wark 1997","surv1","All",NA,NA,NA,"Regeneration strategy, ORR",NA
"Hypochaeris radicata","8788","Wark 1997","repr3a",NA,1,NA,NA,"First flowering, F1",NA
"Acacia spp.","ACAC","Wark 1997","surv1","None",NA,NA,NA,"Regeneration strategy, OSR",NA
"Acacia spp.","ACAC","Wark 1997","repr3",NA,3,NA,NA,"First flowering, F3",NA
